sales_id,Customer_ID,Age,Gender,Loyalty_Member,Product_Type,SKU,Rating,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Shipping_Type,Add_ons_Purchased,Add_on_Total
823,1724,67,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-07-20,Express,Extended Warranty,49.33
824,1725,77,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,2023-10-23,Standard,"Impulse Item,Accessory,Extended Warranty",127.57
825,1725,77,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-04-04,Overnight,"Accessory,Accessory,Accessory",85.47
826,1726,34,Male,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2023-10-04,Express,"Accessory,Impulse Item,Accessory",83.17
827,1726,34,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2023-10-28,Express,"Extended Warranty,Impulse Item",60.79
828,1727,24,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,2223.27,247.03,9,2024-06-12,Overnight,"Impulse Item,Extended Warranty",60.46
829,1727,24,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-09-10,Express,Accessory,9.9
830,1728,78,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,2023-11-16,Overnight,Extended Warranty,7.16
831,1728,78,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,2024-08-27,Overnight,,0
832,1729,54,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-01-09,Overnight,"Impulse Item,Extended Warranty",35.52
833,1731,78,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-01-29,Standard,"Impulse Item,Extended Warranty",74.45
834,1731,78,Female,No,Tablet,SKU1002,3,Cancelled,Cash,494.06,247.03,2,2024-07-26,Standard,"Impulse Item,Accessory,Impulse Item",119.15
835,1732,63,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-06-13,Express,,0
836,1734,21,Male,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-03-24,Express,"Impulse Item,Extended Warranty,Extended Warranty",75.98
837,1734,21,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-05-23,Overnight,"Accessory,Extended Warranty,Accessory",52.55
838,1735,44,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,2373.57,791.19,3,2023-10-07,Overnight,,0
839,1735,44,Male,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2024-03-13,Standard,Accessory,32.89
840,1736,31,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2023-10-11,Standard,"Accessory,Impulse Item",45.48
841,1738,60,Female,No,Smartphone,SKU1001,5,Completed,Paypal,83,20.75,4,2023-12-13,Express,"Accessory,Impulse Item,Extended Warranty",75.58
842,1738,60,Female,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2024-01-16,Overnight,"Extended Warranty,Accessory,Impulse Item",124.69
843,1739,71,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2023-11-02,Express,"Impulse Item,Extended Warranty",62.86
844,1739,71,Male,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2023-11-13,Express,Accessory,36.82
845,1739,71,Male,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-07-17,Overnight,Extended Warranty,6.24
846,1742,43,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2024-09-10,Overnight,,0
847,1744,41,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-02-24,Overnight,"Extended Warranty,Accessory,Impulse Item",83.63
848,1744,41,Female,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,20.75,20.75,1,2024-03-06,Express,"Impulse Item,Extended Warranty,Accessory",58.8
849,1744,41,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,741.09,247.03,3,2024-07-15,Standard,"Impulse Item,Extended Warranty,Extended Warranty",84.47
850,1745,49,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2023-10-10,Standard,Accessory,47.08
851,1745,49,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,1855.84,463.96,4,2023-11-17,Overnight,"Extended Warranty,Accessory",56.93
852,1745,49,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,83,20.75,4,2023-11-19,Express,"Accessory,Impulse Item,Impulse Item",102.99
853,1746,57,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-03-26,Overnight,"Extended Warranty,Extended Warranty",33.76
854,1748,75,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-03-18,Standard,Extended Warranty,42.66
855,1748,75,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,2024-05-23,Overnight,"Extended Warranty,Impulse Item,Impulse Item",69.97
856,1749,24,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-05-09,Overnight,"Impulse Item,Impulse Item",71.06
857,1751,80,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-05-14,Overnight,,0
858,1752,76,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,988.12,247.03,4,2024-01-29,Standard,Extended Warranty,39.29
859,1753,36,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2023-10-03,Overnight,,0
860,1754,52,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,4747.14,791.19,6,2024-02-03,Standard,"Accessory,Accessory,Accessory",85.73
861,1755,37,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-03-13,Overnight,"Impulse Item,Impulse Item,Accessory",56.23
862,1756,69,Female,No,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2024-07-06,Standard,"Impulse Item,Impulse Item",38.86
863,1758,69,Female,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-02-02,Overnight,Accessory,15.95
864,1759,43,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-07-18,Standard,"Extended Warranty,Accessory,Impulse Item",124.37
865,1759,43,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,83,20.75,4,2024-08-03,Overnight,"Extended Warranty,Impulse Item",57.2
866,1760,34,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2023-11-28,Standard,Extended Warranty,34.16
867,1760,34,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-02-21,Standard,Accessory,33.24
868,1761,21,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-04-06,Standard,Impulse Item,41.5
869,1766,36,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,7911.9,791.19,10,2024-02-06,Express,"Extended Warranty,Extended Warranty",23.83
870,1766,36,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2024-07-20,Express,"Extended Warranty,Accessory,Accessory",46.24
871,1768,28,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,145.25,20.75,7,2023-12-27,Standard,"Extended Warranty,Accessory,Accessory",68.28
872,1769,29,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,2023-11-13,Standard,"Accessory,Extended Warranty",59.83
873,1770,78,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,2024-01-26,Standard,"Accessory,Accessory",18.8
874,1770,78,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-04-01,Standard,,0
875,1771,66,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-10-25,Overnight,"Accessory,Extended Warranty",61.96
876,1771,66,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1482.18,247.03,6,2023-12-18,Standard,"Extended Warranty,Impulse Item",42.29
877,1771,66,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-03-30,Overnight,,0
878,1771,66,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-07-23,Standard,"Extended Warranty,Extended Warranty,Accessory",92.42
879,1772,55,Female,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2024-05-17,Overnight,Impulse Item,47.57
880,1773,22,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-11-22,Express,,0
881,1773,22,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2024-07-19,Overnight,"Impulse Item,Impulse Item,Impulse Item",55.75
882,1774,59,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7120.71,791.19,9,2024-06-12,Standard,"Impulse Item,Extended Warranty,Extended Warranty",91.69
883,1774,59,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2024-06-19,Express,"Extended Warranty,Impulse Item,Impulse Item",97.12
884,1775,66,Female,No,Tablet,SKU1002,3,Cancelled,Cash,247.03,247.03,1,2024-08-22,Express,"Accessory,Accessory",50.09
885,1776,32,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,83,20.75,4,2023-09-26,Express,"Extended Warranty,Extended Warranty,Impulse Item",66.68
886,1776,32,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,2024-04-02,Express,,0
887,1776,32,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-05-08,Express,,0
888,1778,80,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-05-01,Express,,0
889,1779,45,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-03-01,Overnight,Impulse Item,35.7
890,1779,45,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,2024-05-10,Express,,0
891,1781,24,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-08,Overnight,Impulse Item,43.89
892,1783,35,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2024-01-05,Express,,0
893,1783,35,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,1391.88,463.96,3,2024-07-31,Express,"Accessory,Accessory,Impulse Item",54.8
894,1784,39,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-12-12,Express,"Extended Warranty,Accessory,Impulse Item",73.92
895,1784,39,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2024-02-23,Express,"Impulse Item,Extended Warranty,Impulse Item",89.31
896,1785,40,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2023-12-26,Express,"Impulse Item,Impulse Item,Impulse Item",110.23
897,1787,35,Male,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-07-16,Overnight,Accessory,8.87
898,1788,79,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1729.21,247.03,7,2023-09-28,Express,,0
899,1788,79,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2023-12-19,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",98.64
900,1789,69,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,988.12,247.03,4,2024-09-05,Overnight,,0
901,1790,65,Male,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-02-28,Standard,,0
902,1792,30,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2023-09-24,Express,Accessory,28.74
903,1792,30,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-06-06,Overnight,,0
904,1792,30,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2024-08-22,Express,Impulse Item,31.28
905,1794,80,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-07-23,Overnight,,0
906,1794,80,Male,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,2024-09-12,Overnight,"Extended Warranty,Impulse Item",78.72
907,1795,19,Male,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-02-09,Overnight,,0
908,1797,67,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2023-10-01,Express,,0
909,1797,67,Male,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-08-30,Overnight,"Impulse Item,Impulse Item",74.03
910,1798,71,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-01-09,Standard,,0
911,1798,71,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2024-06-06,Express,"Extended Warranty,Accessory,Impulse Item",61.66
912,1799,73,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2024-01-24,Overnight,Extended Warranty,46.49
913,1799,73,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-09-20,Standard,,0
914,1800,26,Male,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2023-11-17,Overnight,"Impulse Item,Accessory,Extended Warranty",29.8
915,1801,47,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-03-20,Standard,Extended Warranty,45.83
916,1801,47,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,83,20.75,4,2024-05-09,Overnight,Impulse Item,26.7
917,1803,44,Female,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,2024-09-18,Express,,0
918,1806,20,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2023-12-05,Overnight,,0
919,1806,20,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2024-04-13,Standard,,0
920,1807,36,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-02-24,Standard,"Accessory,Extended Warranty",86.84
921,1808,63,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,2024-01-24,Standard,"Impulse Item,Impulse Item",56.68
922,1808,63,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,166,20.75,8,2024-05-23,Overnight,"Accessory,Accessory",55.17
923,1809,32,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-08-18,Standard,"Extended Warranty,Impulse Item",67.56
924,1810,73,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2024-06-07,Express,"Extended Warranty,Impulse Item",25.72
925,1811,60,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-06-29,Express,"Extended Warranty,Impulse Item",37.48
926,1811,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,2534.49,844.83,3,2024-07-09,Standard,Accessory,16.68
927,1811,60,Male,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-08-28,Overnight,Accessory,11.4
928,1813,37,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,166,20.75,8,2023-12-27,Overnight,,0
929,1813,37,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-01-22,Overnight,,0
930,1815,75,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-08-06,Overnight,"Impulse Item,Impulse Item",72.05
931,1817,63,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2023-10-12,Express,,0
932,1817,63,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2024-04-13,Overnight,"Accessory,Impulse Item",70.03
933,1817,63,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,2024-06-03,Standard,Extended Warranty,21.2
934,1819,48,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,2023-10-23,Standard,,0
935,1819,48,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,927.92,463.96,2,2023-11-27,Express,Extended Warranty,42.96
936,1819,48,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,83,20.75,4,2024-02-26,Express,Accessory,16.65
937,1821,55,Male,No,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2024-06-25,Overnight,,0
938,1822,21,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1976.24,247.03,8,2024-01-29,Standard,,0
939,1823,53,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-03-07,Overnight,,0
940,1824,66,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-03-13,Standard,,0
941,1824,66,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-03-14,Express,"Accessory,Extended Warranty",33.07
942,1824,66,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,927.92,463.96,2,2024-04-15,Overnight,,0
943,1828,79,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,2024-04-03,Overnight,,0
944,1829,67,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-03-15,Standard,Accessory,15.35
945,1829,67,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-04-10,Express,"Accessory,Impulse Item",46.03
946,1829,67,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-05-06,Express,Impulse Item,22.2
947,1829,67,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-07-12,Express,"Impulse Item,Accessory",69.96
948,1830,47,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2024-02-27,Express,"Impulse Item,Accessory",28.84
949,1834,76,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2023-10-16,Standard,Accessory,44.28
950,1836,33,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-03-09,Overnight,"Impulse Item,Accessory",58.28
951,1837,49,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,2783.76,463.96,6,2024-02-24,Overnight,,0
952,1838,35,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2023-09-25,Standard,Impulse Item,11.23
953,1838,35,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,2024-06-09,Overnight,,0
954,1838,35,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2024-07-20,Express,"Extended Warranty,Accessory,Impulse Item",60.64
955,1840,75,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-04-04,Standard,Impulse Item,33.43
956,1840,75,Female,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-08-03,Standard,"Accessory,Accessory,Accessory",50.24
957,1844,45,Male,No,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,2023-11-10,Express,,0
958,1844,45,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-01-14,Express,"Impulse Item,Extended Warranty",57.73
959,1845,28,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-07-24,Overnight,"Extended Warranty,Impulse Item,Accessory",79.78
960,1846,64,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2023-10-20,Express,,0
961,1846,64,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-06-29,Express,Impulse Item,25.44
962,1847,25,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-02-13,Express,,0
963,1849,63,Male,Yes,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2023-11-14,Standard,Accessory,33.48
964,1849,63,Male,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-08-19,Overnight,Extended Warranty,27.84
965,1851,73,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-02-21,Standard,"Accessory,Extended Warranty",48.87
966,1853,58,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-04-06,Standard,"Accessory,Extended Warranty,Extended Warranty",118.94
967,1856,74,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-07-21,Overnight,"Accessory,Extended Warranty",74.99
968,1858,62,Female,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-02-01,Overnight,Impulse Item,16.15
969,1858,62,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,2024-07-12,Overnight,Impulse Item,49.23
970,1860,37,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-04-02,Express,"Extended Warranty,Extended Warranty",29.19
971,1860,37,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-08-23,Overnight,"Accessory,Accessory,Accessory",123.18
972,1861,20,Male,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2023-11-11,Express,"Accessory,Impulse Item",62.63
973,1863,55,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-09-15,Overnight,"Extended Warranty,Extended Warranty",78.88
974,1864,30,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-06-01,Express,,0
975,1866,39,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,7603.47,844.83,9,2024-07-10,Standard,"Extended Warranty,Impulse Item",63.5
976,1868,78,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,4224.15,844.83,5,2024-05-05,Express,Extended Warranty,31.43
977,1869,51,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,166,20.75,8,2024-03-20,Express,,0
978,1873,66,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2024-03-05,Express,,0
979,1876,54,Female,Yes,Laptop,SKU1005,3,Cancelled,Paypal,4175.64,463.96,9,2024-03-24,Standard,"Impulse Item,Impulse Item",40.21
980,1877,58,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,2023-12-23,Standard,Extended Warranty,39.38
981,1878,39,Female,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-09-16,Express,"Accessory,Extended Warranty,Accessory",83.53
982,1879,53,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2023-10-21,Standard,,0
983,1879,53,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2023-10-27,Express,,0
984,1879,53,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,2024-02-17,Express,"Accessory,Impulse Item",24.42
985,1880,48,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,6329.52,791.19,8,2023-11-22,Overnight,"Accessory,Accessory,Impulse Item",48.04
986,1880,48,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2024-09-15,Overnight,"Extended Warranty,Impulse Item",70.19
987,1882,77,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166,20.75,8,2023-10-20,Standard,"Accessory,Accessory",74.41
988,1882,77,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-30,Standard,"Impulse Item,Extended Warranty,Impulse Item",102.75
989,1883,75,Female,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2023-11-20,Standard,,0
990,1883,75,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-09-01,Standard,"Accessory,Extended Warranty",66.67
991,1884,26,Male,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2023-12-06,Overnight,Accessory,14.93
992,1884,26,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-08-29,Standard,"Extended Warranty,Impulse Item,Accessory",68.82
993,1885,65,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2023-09-24,Standard,Accessory,37.93
994,1886,73,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,2024-04-15,Overnight,,0
995,1887,72,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,1729.21,247.03,7,2023-10-06,Standard,,0
996,1887,72,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2023-12-01,Overnight,,0
997,1887,72,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-03-21,Express,"Extended Warranty,Extended Warranty,Accessory",89.32
998,1887,72,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2024-06-01,Standard,Extended Warranty,8.82
